text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
"as a valued customer, i am delight to notify you that following recent review of your mobile no. you embody awarded with a rs.5,00,000 bonus prize, call 8536074310",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"as a valued customer, i am delight to notify you that following recent review of your mobile no. you embody awarded with a rs.5,00,000 bonus prize, call 8536074310","as a valued customer, i am delight to notify you that following recent review of your mobile no. you embody awarded with a rs.5,00,000 bonus prize, call 8536074310",client_1
"win: we ingest a winner! mr. t. tilo succeed an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",smishing,mendeley_balanced_10191,smishing,1,0,0,reward_prize,"win: we ingest a winner! mr. t. tilo succeed an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk","win: we ingest a winner! mr. t. tilo succeed an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",client_1
"urgent ur grant a complimentary trip to eurodisinc trav, aco&entry41 or £1000. to claim txt dis to 87121 18+6*£1.50",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"urgent ur grant a complimentary trip to eurodisinc trav, aco&entry41 or £1000. to claim txt dis to 87121 18+6*£1.50","urgent ur grant a complimentary trip to eurodisinc trav, aco&entry41 or £1000. to claim txt dis to 87121 18+6*£1.50",client_1
message important information for o2 user. today is your lucky day! 2 find out why log onto http://www.urawinner.com there be a fantastic surprise awaiting you,smishing,mendeley_balanced_10191,smishing,1,0,0,reward_prize,message important information for o2 user. today is your lucky day! 2 find out why log onto http://www.urawinner.com there be a fantastic surprise awaiting you,message important information for o2 user. today is your lucky day! 2 find out why log onto http://www.urawinner.com there be a fantastic surprise awaiting you,client_1
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,spam,mendeley_balanced_10191,spam,0,0,0,general,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,client_1
Pathaya enketa maraikara pa',ham,uci_sms_spam,ham,0,0,0,general,Pathaya enketa maraikara pa',Pathaya enketa maraikara pa',client_1
Kindly text me ur email.                    ,ham,exais_sms_spam,HAM,0,0,0,general,Kindly text me ur email.                    ,Kindly text me ur email.,client_1
"""GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI""",ham,uci_sms_spam,ham,0,0,0,general,"""GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI""","""GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI""",client_1
"urgent! your mobile number let exist awarded with a inr.2,00,000 prize guaranteed. call 6200992462 from land line. claim 3030. valid 12hrs only",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"urgent! your mobile number let exist awarded with a inr.2,00,000 prize guaranteed. call 6200992462 from land line. claim 3030. valid 12hrs only","urgent! your mobile number let exist awarded with a inr.2,00,000 prize guaranteed. call 6200992462 from land line. claim 3030. valid 12hrs only",client_1
no la. engage on 2nd jan. she  <#>  i think. but at least she ok fornow. gd thst u all discovered it early though. u gt go count down?,ham,super_sms_dataset,ham,0,0,0,general,no la. engage on 2nd jan. she  <#>  i think. but at least she ok fornow. gd thst u all discovered it early though. u gt go count down?,no la. engage on 2nd jan. she <#> i think. but at least she ok fornow. gd thst u all discovered it early though. u gt go count down?,client_1
Dear Client You have win our monthly prize please call us to claim it bit.ly/ 2596xx2,smishing,combined_labeled_dataset,smishing,1,0,0,reward_prize,Dear Client You have win our monthly prize please call us to claim it bit.ly/ 2596xx2,Dear Client You have win our monthly prize please call us to claim it bit.ly/ 2596xx2,client_1
"as a valued customer, i constitute delight to notify you that following recent draw of your mobile no. you are awarded with a rs.2,00,000 bonus prize, call 6200992462",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"as a valued customer, i constitute delight to notify you that following recent draw of your mobile no. you are awarded with a rs.2,00,000 bonus prize, call 6200992462","as a valued customer, i constitute delight to notify you that following recent draw of your mobile no. you are awarded with a rs.2,00,000 bonus prize, call 6200992462",client_1
RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,spam,uci_sms_spam,spam,0,0,1,general,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,client_1
rejoice flipkarts biggest fashion sale is here   off on clothing   extra rewards from cashkaro httpgooglrxxp,spam,super_sms_dataset,spam,0,0,0,general,rejoice flipkarts biggest fashion sale is here   off on clothing   extra rewards from cashkaro httpgooglrxxp,rejoice flipkarts biggest fashion sale is here off on clothing extra rewards from cashkaro httpgooglrxxp,client_1
Dear.. In as much I long to b with u  but couldn't just wish we could just b togeda. But not working. Just take care of yourself aiit. Swtdrms                   ,ham,exais_sms_spam,HAM,0,0,0,general,Dear.. In as much I long to b with u  but couldn't just wish we could just b togeda. But not working. Just take care of yourself aiit. Swtdrms                   ,Dear.. In as much I long to b with u but couldn't just wish we could just b togeda. But not working. Just take care of yourself aiit. Swtdrms,client_1
Todays Voda numbers ending 1225 are selected to receive a ?50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,smishing,combined_labeled_dataset,smishing,0,0,1,reward_prize,Todays Voda numbers ending 1225 are selected to receive a ?50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,Todays Voda numbers ending 1225 are selected to receive a ?50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,client_1
dear relianceone member  flat  off on select styles at payless americas largest family shoe store fun republic db road phvalid till th marchtc,spam,super_sms_dataset,spam,0,0,0,general,dear relianceone member  flat  off on select styles at payless americas largest family shoe store fun republic db road phvalid till th marchtc,dear relianceone member flat off on select styles at payless americas largest family shoe store fun republic db road phvalid till th marchtc,client_1
… and don‘t worry we‘ll have finished by march … ish!,ham,uci_sms_spam,ham,0,0,0,general,… and don‘t worry we‘ll have finished by march … ish!,… and don‘t worry we‘ll have finished by march … ish!,client_1
I m extrmly sory bt plz i requst al of u to leave me alone 4 sum days. I knw u al just want me to help ,ham,super_sms_dataset,ham,0,0,0,general,I m extrmly sory bt plz i requst al of u to leave me alone 4 sum days. I knw u al just want me to help ,I m extrmly sory bt plz i requst al of u to leave me alone 4 sum days. I knw u al just want me to help,client_1
Awesome haha! Haha ooo yay! ((: aft two years everything will just bedamn awesome! Hahaha i'm not going to have dinner until earliest  <#>I think!,ham,super_sms_dataset,ham,0,0,0,general,Awesome haha! Haha ooo yay! ((: aft two years everything will just bedamn awesome! Hahaha i'm not going to have dinner until earliest  <#>I think!,Awesome haha! Haha ooo yay! ((: aft two years everything will just bedamn awesome! Hahaha i'm not going to have dinner until earliest <#>I think!,client_1
Ok.ok ok..then..whats ur todays plan..can we be together?,ham,mendeley_5971,ham,0,0,0,general,Ok.ok ok..then..whats ur todays plan..can we be together?,Ok.ok ok..then..whats ur todays plan..can we be together?,client_1
"todays vodafone numbers ending 9167 are choose to receive a rs.2,00,000 award. if you possess a match please call 7044518857 quote claim code 5001 standard rates use",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"todays vodafone numbers ending 9167 are choose to receive a rs.2,00,000 award. if you possess a match please call 7044518857 quote claim code 5001 standard rates use","todays vodafone numbers ending 9167 are choose to receive a rs.2,00,000 award. if you possess a match please call 7044518857 quote claim code 5001 standard rates use",client_1
Hmmm... I thk can...,ham,super_sms_dataset,ham,0,0,0,general,Hmmm... I thk can...,Hmmm... I thk can...,client_1
U WANNA REALLY FALL MA HAND???....B. C.limicious?.                    ,ham,exais_sms_spam,HAM,0,0,0,general,U WANNA REALLY FALL MA HAND???....B. C.limicious?.                    ,U WANNA REALLY FALL MA HAND???....B. C.limicious?.,client_1
rangbarse men jeans and women tops buy any  and get additional  off  men httpysmrtlnkinmshpcr  women httpysmrtlnkinxzvkarh,spam,super_sms_dataset,spam,0,0,0,general,rangbarse men jeans and women tops buy any  and get additional  off  men httpysmrtlnkinmshpcr  women httpysmrtlnkinxzvkarh,rangbarse men jeans and women tops buy any and get additional off men httpysmrtlnkinmshpcr women httpysmrtlnkinxzvkarh,client_1
He telling not to tell any one. If so treat for me hi hi hi,ham,uci_sms_spam,ham,0,0,0,general,He telling not to tell any one. If so treat for me hi hi hi,He telling not to tell any one. If so treat for me hi hi hi,client_1
2 MIN Survey - 100 Reward centurysever.com/2MbuXy ,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,2 MIN Survey - 100 Reward centurysever.com/2MbuXy ,2 MIN Survey - 100 Reward centurysever.com/2MbuXy,client_1
"welcome to uk-mobile-date this msg is free yield you free call to 08719839835. future mgs billed at 150p daily. to invalidate send ""go stop"" to 89123",spam,mendeley_balanced_10191,spam,0,0,1,general,"welcome to uk-mobile-date this msg is free yield you free call to 08719839835. future mgs billed at 150p daily. to invalidate send ""go stop"" to 89123","welcome to uk-mobile-date this msg is free yield you free call to 08719839835. future mgs billed at 150p daily. to invalidate send ""go stop"" to 89123",client_1
ask Divya to check her messages,ham,super_sms_dataset,ham,0,0,0,general,ask Divya to check her messages,ask Divya to check her messages,client_1
"as a valued customer, i am pleased to advise you that following recent draw of your mobile no. you are present with a rs.2,00,000 bonus prize, call 6200992462",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"as a valued customer, i am pleased to advise you that following recent draw of your mobile no. you are present with a rs.2,00,000 bonus prize, call 6200992462","as a valued customer, i am pleased to advise you that following recent draw of your mobile no. you are present with a rs.2,00,000 bonus prize, call 6200992462",client_1
Save money on high interest card balance by transfer to low rate on your StanChart credit card SMS BTNOW to XXXXXXXXXX -T C apply,spam,super_sms_dataset,spam,0,0,0,general,Save money on high interest card balance by transfer to low rate on your StanChart credit card SMS BTNOW to XXXXXXXXXX -T C apply,Save money on high interest card balance by transfer to low rate on your StanChart credit card SMS BTNOW to XXXXXXXXXX -T C apply,client_1
mega sunday offer flat  off on lifestyle products at wwwlandmarkshopsin only for today shop now tnc,spam,super_sms_dataset,spam,0,0,0,general,mega sunday offer flat  off on lifestyle products at wwwlandmarkshopsin only for today shop now tnc,mega sunday offer flat off on lifestyle products at wwwlandmarkshopsin only for today shop now tnc,client_1
